,states,actions,rewards1,rewards2,rewards3,rewards,nextStates,dones
63,"[1.0, 0.0, 0.8425925925925926, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",3.0,7.5,17.0,15.0,4.28050621524599,"[1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
64,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.412037037037037, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,4.0,27.5,4.5,1.7397776248481645,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[1.0, 0.0, 0.7916666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
66,"[1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[1.0, 0.0, 0.7777777777777778, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.7962962962962963, 0.5]",0.0
67,"[1.0, 0.0, 0.7916666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",2.0,6.0,6.0,7.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5648148148148149, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
68,"[1.0, 0.0, 0.7777777777777778, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.7962962962962963, 0.5]",1.0,5.0,25.0,8.0,2.1099868731977485,"[0.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5185185185185185, 0.5]",0.0
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,17.5,4.5,6.296035333567056,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.7685185185185186, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
70,"[0.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5185185185185185, 0.5]",2.0,6.0,24.5,12.0,1.9785684640037355,"[0.0, 0.0, 0.3888888888888889, 0.0, 1.0, 0.0, 0.25, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
71,"[0.0, 0.0, 0.3888888888888889, 0.0, 1.0, 0.0, 0.25, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",3.0,7.5,16.5,15.0,4.564821530883029,"[0.0, 0.0, 0.3888888888888889, 0.0, 1.0, 1.0, 0.3333333333333333, 0.5, 1.0, 0.0, 0.5787037037037036, 1.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
72,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5648148148148149, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3287037037037038, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
73,"[0.0, 0.0, 0.3888888888888889, 0.0, 1.0, 1.0, 0.3333333333333333, 0.5, 1.0, 0.0, 0.5787037037037036, 1.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,10.0,10.5,14.52579386194692,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5, 1.0, 0.0, 0.7777777777777779, 0.5]",0.0
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3287037037037038, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,4.0,8.0,4.5,21.365442964944652,"[0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6481481481481481, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
75,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.7685185185185186, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
76,"[0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6481481481481481, 0.5, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,25.0,4.0,2.1099868731977485,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.449074074074074, 0.5]",0.0
77,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5, 1.0, 0.0, 0.7777777777777779, 0.5]",0.0,4.0,17.0,15.0,6.71422402039792,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5, 0.5]",0.0
78,"[0.0, 0.0, 0.3888888888888889, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5, 0.5]",0.0,15.0,29.0,15.0,0.3485595383408314,"[1.0, 0.0, 0.9351851851851853, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
79,"[1.0, 0.0, 0.9351851851851853, 0.5, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,30.0,4.0,1.109157054290112,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 1.0231481481481481, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
80,"[1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 1.0231481481481481, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,26.5,6.0,4.0,1.529806139635614,"[1.0, 0.0, 0.9675925925925927, 0.5, 1.0, 0.0, 0.23611111111111122, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
81,"[1.0, 0.0, 0.9675925925925927, 0.5, 1.0, 0.0, 0.23611111111111122, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,5.0,48.5,14.5,0.10271461129293649,"[0.0, 0.0, 0.4490740740740738, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.449074074074074, 0.5]",1.0,5.0,6.5,4.0,22.78455611531636,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",2.0,6.0,6.0,9.0,21.365442964944652,"[0.0, 0.0, 1.0972222222222223, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
84,"[0.0, 0.0, 0.4490740740740738, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,4.0,6.0,7.5,27.63290757872039,"[0.0, 0.0, 0.25, 0.5, 1.0, 0.0, 0.9583333333333334, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
85,"[0.0, 0.0, 1.0972222222222223, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",3.0,7.5,6.0,13.0,17.61675396541514,"[0.0, 0.0, 0.18055555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6111111111111112, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0
86,"[0.0, 0.0, 0.25, 0.5, 1.0, 0.0, 0.9583333333333334, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,4.0,11.5,15.0,13.621069408034018,"[0.0, 0.0, 0.13888888888888887, 0.5, 1.0, 0.0, 1.1666666666666667, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
87,"[0.0, 0.0, 0.13888888888888887, 0.5, 1.0, 0.0, 1.1666666666666667, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0,9.5,26.5,15.0,0.975294340632327,"[1.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.15740740740740752, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
88,"[1.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.15740740740740752, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,9.5,26.0,4.0,1.0400743232680874,"[1.0, 0.0, 0.4027777777777778, 1.0, 1.0, 1.0, 0.7777777777777778, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",0.0
89,"[0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,7.5,5.0,22.78455611531636,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
90,"[1.0, 0.0, 0.4027777777777778, 1.0, 1.0, 1.0, 0.7777777777777778, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3888888888888889, 0.0]",1.0,22.5,8.0,4.0,1.9785684640037355,"[1.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.4722222222222221, 0.5]",0.0
91,"[0.0, 0.0, 0.18055555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6111111111111112, 0.5, 0.0, 0.0, 0.3194444444444444, 0.0]",0.0,4.0,6.5,8.5,25.911819736170443,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7222222222222222, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5833333333333334, 0.5]",0.0
92,"[1.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.3888888888888889, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.4722222222222221, 0.5]",1.0,5.0,44.5,14.5,0.1718152044278149,"[0.0, 0.0, 0.25462962962962965, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
93,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.5,7.0,20.034717849141856,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
94,"[0.0, 0.0, 0.25462962962962965, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,10.5,27.63290757872039,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.9953703703703705, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
95,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.9953703703703705, 1.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,17.5,15.5,6.296035333567056,"[0.0, 0.0, 0.3611111111111111, 0.5, 1.0, 0.0, 0.36111111111111116, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
96,"[0.0, 0.0, 0.3611111111111111, 0.5, 1.0, 0.0, 0.36111111111111116, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,7.5,6.5,14.0,16.519512171778537,"[1.0, 0.0, 1.0138888888888888, 0.5, 1.0, 0.0, 0.041666666666666664, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
97,"[1.0, 0.0, 1.0138888888888888, 0.5, 1.0, 0.0, 0.041666666666666664, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,27.5,4.0,1.529806139635614,"[0.0, 0.0, 0.5370370370370371, 0.5, 0.0, 0.0, 0.7129629629629629, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5185185185185185, 0.5]",0.0
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7222222222222222, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5833333333333334, 0.5]",2.0,6.0,6.0,7.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
99,"[0.0, 0.0, 0.5370370370370371, 0.5, 0.0, 0.0, 0.7129629629629629, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5185185185185185, 0.5]",0.0,4.0,20.5,15.5,4.28050621524599,"[0.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",0.0
100,"[0.0, 0.0, 0.8055555555555556, 0.5, 1.0, 0.0, 0.4027777777777778, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",1.0,14.0,8.0,4.0,5.903893108287374,"[1.0, 0.0, 0.33333333333333337, 1.0, 1.0, 0.0, 0.15277777777777787, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",0.0
101,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 1.0, 0.0, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 1.0, 0.0, 0.0]",0.0
102,"[1.0, 0.0, 0.33333333333333337, 1.0, 1.0, 0.0, 0.15277777777777787, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",1.0,5.0,6.0,14.5,24.297928118025563,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",0.0
103,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 1.0, 0.0, 0.0]",0.0,4.0,6.0,8.5,27.63290757872039,"[0.0, 1.0, 0.1527777777777778, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
104,"[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",3.0,7.5,15.5,15.0,5.191359973720001,"[0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.6388888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",0.0
105,"[0.0, 1.0, 0.1527777777777778, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.0,7.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.7916666666666666, 0.5, 0.0, 0.0, 0.5555555555555556, 0.5]",0.0
106,"[0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.6388888888888888, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.3611111111111111, 0.0]",3.0,10.0,26.5,15.0,0.9145491140292928,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.2083333333333333, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.7777777777777778, 0.5]",0.0
107,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.2083333333333333, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.7777777777777778, 0.5]",0.0,4.0,6.0,10.0,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 1.175925925925926, 0.5]",0.0
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 1.175925925925926, 0.5]",0.0,4.0,16.0,14.5,7.635775812541028,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.8055555555555557, 0.5]",0.0
109,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,26.5,5.0,1.9785684640037355,"[0.0, 0.0, 0.8148148148148149, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
110,"[0.0, 0.0, 0.35185185185185186, 0.5, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 1.0, 0.0, 0.8055555555555557, 0.5]",0.0,14.0,25.5,15.5,0.6217775090744582,"[1.0, 0.0, 0.8611111111111112, 0.5, 0.0, 0.0, 1.3333333333333333, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5833333333333334, 0.5]",0.0
111,"[0.0, 0.0, 0.8148148148148149, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.125, 0.5, 0.0, 0.0, 0.0, 0.0]",3.0,7.5,7.0,4.5,15.490610979144048,"[0.0, 0.0, 1.0277777777777777, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",0.0
112,"[1.0, 0.0, 0.8611111111111112, 0.5, 0.0, 0.0, 1.3333333333333333, 1.0, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.5833333333333334, 0.5]",2.0,6.0,20.0,14.0,3.5294669511484322,"[1.0, 0.0, 0.375, 1.0, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
113,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.7916666666666666, 0.5, 0.0, 0.0, 0.5555555555555556, 0.5]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.39351851851851855, 0.5, 0.0, 0.0, 0.8333333333333334, 0.5]",0.0
114,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.39351851851851855, 0.5, 0.0, 0.0, 0.8333333333333334, 0.5]",1.0,5.0,6.0,6.5,24.297928118025563,"[0.0, 0.0, 0.7083333333333334, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5555555555555556, 0.5]",0.0
115,"[1.0, 0.0, 0.375, 1.0, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.4027777777777778, 0.0]",1.0,5.0,8.5,6.5,17.61675396541514,"[1.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0, 0.13425925925925927, 0.5, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
116,"[0.0, 0.0, 0.7083333333333334, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5555555555555556, 0.5]",2.0,6.0,6.5,11.5,20.034717849141856,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.9166666666666666, 1.0, 0.0, 0.0, 0.34259259259259256, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
117,"[1.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0, 0.13425925925925927, 0.5, 1.0, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.4027777777777778, 0.0]",1.0,5.0,12.5,6.5,10.531652549766878,"[0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.6296296296296295, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
118,"[0.0, 0.0, 1.0277777777777777, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",1.0,5.0,10.0,4.0,14.52579386194692,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.26851851851851855, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3657407407407407, 0.5]",0.0
119,"[0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.6296296296296295, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",1.0,9.0,10.0,13.0,8.683813957093905,"[0.0, 0.0, 1.0462962962962965, 0.5, 1.0, 1.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
120,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.9166666666666666, 1.0, 0.0, 0.0, 0.34259259259259256, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
121,"[0.0, 0.0, 1.0462962962962965, 0.5, 1.0, 1.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",1.0,6.5,23.0,14.5,2.250134218786582,"[0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.31018518518518523, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
122,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.2638888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,9.0,27.63290757872039,"[0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4166666666666667, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
123,"[0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.31018518518518523, 0.5, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0,4.0,26.5,13.5,1.9785684640037355,"[0.0, 0.0, 0.8888888888888888, 0.5, 1.0, 0.0, 1.1388888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
124,"[0.0, 0.0, 0.3611111111111111, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4166666666666667, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,9.0,4.0,16.519512171778537,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18055555555555555, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
125,"[0.0, 0.0, 0.8888888888888888, 0.5, 1.0, 0.0, 1.1388888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4027777777777778, 0.0]",2.0,6.0,6.0,8.5,21.365442964944652,"[1.0, 0.0, 0.3796296296296296, 1.0, 1.0, 0.0, 0.8055555555555556, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4027777777777778, 0.0]",0.0
